32,317,718ms ID:000100B9 Pr:00000000             0 +           564 24366BA24E7C231D52FF3B8EB0E18506          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "TriggerLibs/GameData/Announcement.galaxy"
32,317,718ms ID:00010160 Pr:00000000             0 +         8,083 C18E49D2E9AB692BDDB4A8581B79C074          RequestFile() "mods\core.stormmod\base.stormdata" "Shaders/Tread.fx"
32,317,718ms ID:00010113 Pr:00000000             0 +         7,686 006E26369118D94511DBBE6FCE70028C          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSBokehCircularFilter.fx"
32,317,718ms ID:00010160 Pr:00000000             0 +         8,083 C18E49D2E9AB692BDDB4A8581B79C074          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "Shaders/Tread.fx"
32,317,718ms ID:00010161 Pr:00000000             0 +         3,623 A1F0656AE5AFC394F3B92F0F2FC8A650          RequestFile() "mods\core.stormmod\base.stormdata" "Shaders/Bokeh.fx"
32,317,718ms ID:00010114 Pr:00000000             0 +         6,351 FBB2309AFF190645B74977559389755D          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSBokehCircularFilterOffsets.fx"
32,317,718ms ID:00010161 Pr:00000000             0 +         3,623 A1F0656AE5AFC394F3B92F0F2FC8A650          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "Shaders/Bokeh.fx"
32,317,718ms ID:00010162 Pr:00000000             0 +         6,173 D826FEF73C483059A9CBA6CAAC468DA8          RequestFile() "mods\core.stormmod\base.stormdata" "Shaders/HDR.fx"
32,317,718ms ID:00010115 Pr:00000000             0 +         4,540 D86350B376FA7D4012595E46A61E5375          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSBokehSmallFilter.fx"
32,317,718ms ID:00010162 Pr:00000000             0 +         6,173 D826FEF73C483059A9CBA6CAAC468DA8          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "Shaders/HDR.fx"
32,317,718ms ID:00010163 Pr:00000000             0 +        11,778 0292BC56ED10A5B5117CFC6B26C3B9DA          RequestFile() "mods\core.stormmod\base.stormdata" "Shaders/Image.fx"
32,317,718ms ID:00010116 Pr:00000000             0 +         4,511 C3A042606E3760B8D25A1449A9BBA876          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSBokehSurfaceFilter.fx"
32,317,718ms ID:00010163 Pr:00000000             0 +        11,778 0292BC56ED10A5B5117CFC6B26C3B9DA          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "Shaders/Image.fx"
32,317,718ms ID:00010164 Pr:00000000             0 +         5,398 9BFCCA91DAECD853F0A2E5347C47A707          RequestFile() "mods\core.stormmod\base.stormdata" "Shaders/NoiseQuad.fx"
32,317,718ms ID:00010117 Pr:00000000             0 +         1,406 AC629C97C8BC7D4E00321868DC359905          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSBokehTile.fx"
32,317,718ms ID:00010164 Pr:00000000             0 +         5,398 9BFCCA91DAECD853F0A2E5347C47A707          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "Shaders/NoiseQuad.fx"
32,317,718ms ID:00010165 Pr:00000000             0 +        19,256 AEF25871E2F3D79D774F7D22C4628878          RequestFile() "mods\core.stormmod\base.stormdata" "Shaders/Water.fx"
32,317,718ms ID:00010118 Pr:00000000             0 +         1,678 5CBC590745AB6816893FD8A8A711E375          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSBokehTileNeighbor.fx"
32,317,718ms ID:00010165 Pr:00000000             0 +        19,256 AEF25871E2F3D79D774F7D22C4628878          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "Shaders/Water.fx"
32,317,718ms ID:00010119 Pr:00000000             0 +         2,758 DA6671FE855AC4AE9A9DCC10694B1311          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSBokehUpscale.fx"
32,317,718ms ID:00010166 Pr:00000000             0 +    43,254,409 3D2B18CEADB50F53E5778702E8642111          RequestFile() "mods\core.stormmod\base.stormdata" "Versions/Shaders40326/Direct3D11/baselineCache.bin"
32,317,718ms ID:0001011A Pr:00000000             0 +        13,650 849D9D77379CA1967F13F9E158F18BB0          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSBokehUtil.fx"
32,317,718ms ID:00010166 Pr:00000000             0 +    43,254,409 3D2B18CEADB50F53E5778702E8642111          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "Versions/Shaders40326/Direct3D11/baselineCache.bin"
32,317,718ms ID:00010167 Pr:00000000             0 +    24,492,832 C6E16B42DA3453EA2850C7B8853286AE          RequestFile() "mods\core.stormmod\base.stormdata" "Versions/Shaders40326/baselineCache.bin"
32,317,718ms ID:0001011B Pr:00000000             0 +         4,984 D0FE7C29E0BFFC6D8F1091606249E28C          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSBokehMedian.fx"
32,317,718ms ID:00010167 Pr:00000000             0 +    24,492,832 C6E16B42DA3453EA2850C7B8853286AE          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "Versions/Shaders40326/baselineCache.bin"
32,317,718ms ID:00010168 Pr:00000000             0 +        16,384 CE338FE6899778AACFC28414F2D9498B          RequestFile() "mods\core.stormmod\base.stormdata" "ProductLocaleFillerA.bin"
32,317,718ms ID:0001011C Pr:00000000             0 +         2,925 23AE8099C1F35914178EBB3D064404F2          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSBokehPrepass.fx"
32,317,718ms ID:00010168 Pr:00000000             0 +        16,384 CE338FE6899778AACFC28414F2D9498B          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "ProductLocaleFillerA.bin"
32,317,718ms ID:00010169 Pr:00000000             0 +        16,384 CE338FE6899778AACFC28414F2D9498B          RequestFile() "mods\core.stormmod\base.stormdata" "ProductLocaleFillerB.bin"
32,317,718ms ID:0001011D Pr:00000000             0 +        17,262 B6A2719A9E5CCC02D009038B65B9E8AA          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSMaterialLayer.fx"
32,317,718ms ID:00010169 Pr:00000000             0 +        16,384 CE338FE6899778AACFC28414F2D9498B          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "ProductLocaleFillerB.bin"
32,317,718ms ID:0001016A Pr:00000000             0 +             6 909C0AFF54079443D084479D6DB75A68          RequestFile() "mods\core.stormmod\base.stormdata" "ProductLocale.txt"
32,317,718ms ID:0001011E Pr:00000000             0 +        11,725 2F23F2957BE74A76B318B805DDE95714          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSMaterialLayerColor.fx"
32,317,718ms ID:0001016A Pr:00000000             0 +             6 909C0AFF54079443D084479D6DB75A68          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "ProductLocale.txt"
32,317,718ms ID:0001016B Pr:00000000             0 +           100 1A98967AFA31BC00503AB8289DF66B98          RequestFile() "mods\core.stormmod\base.stormdata" "Preload.xml"
32,317,718ms ID:0001011F Pr:00000000             0 +        29,509 EA677CB889F78A30CEBF2C835BAA4F2D          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSMaterial.fx"
32,317,718ms ID:0001016B Pr:00000000             0 +           100 1A98967AFA31BC00503AB8289DF66B98          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "Preload.xml"
32,317,718ms ID:0001016C Pr:00000000             0 +         3,352 C91563B1DCE70950127F3B1824514A5C          RequestFile() "mods\core.stormmod\base.stormdata" "Components.txt"
32,317,718ms ID:00010120 Pr:00000000             0 +         2,542 EE40F86D0A333DC606DD97C86FAD281E          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSMaterialDefines.fx"
32,317,718ms ID:0001016C Pr:00000000             0 +         3,352 C91563B1DCE70950127F3B1824514A5C          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "Components.txt"
32,317,718ms ID:0001016D Pr:00000000             0 +            68 201611B0CDFC0119F228A0723ADE324E          RequestFile() "mods\core.stormmod\base.stormdata" "Cutscenes/Index"
32,317,718ms ID:00010121 Pr:00000000             0 +        12,210 1233E2446ACAC3543512650BA907E4C5          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSMainShading.fx"
32,317,718ms ID:0001016D Pr:00000000             0 +            68 201611B0CDFC0119F228A0723ADE324E          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "Cutscenes/Index"
32,317,718ms ID:0001016E Pr:00000000             0 +         1,304 C920CEC042147B81EEFDEA8C1D2AD766          RequestFile() "mods\core.stormmod\base.stormdata" "AnimPriorities.txt"
32,317,718ms ID:00010122 Pr:00000000             0 +         1,262 D7B58F70081FA6B5A9EE7FA4E25940BD          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSDebugModes.fx"
32,317,718ms ID:0001016E Pr:00000000             0 +         1,304 C920CEC042147B81EEFDEA8C1D2AD766          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "AnimPriorities.txt"
32,317,718ms ID:0001016F Pr:00000000             0 +             7 DCEA91D7CC6BA64696533B0BD7597AA5          RequestFile() "mods\core.stormmod\base.stormdata" "BuildId.txt"
32,317,718ms ID:00010123 Pr:00000000             0 +         5,207 322A0A283CFF7A60050F789F948288E9          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSDebugUtils.fx"
32,317,718ms ID:0001016F Pr:00000000             0 +             7 DCEA91D7CC6BA64696533B0BD7597AA5          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "BuildId.txt"
32,317,718ms ID:00010170 Pr:00000000             0 +             7 DCEA91D7CC6BA64696533B0BD7597AA5          RequestFile() "mods\core.stormmod\base.stormdata" "DataBuildId.txt"
32,317,718ms ID:00010124 Pr:00000000             0 +         8,016 172B3701AD3E90F8BE098556ECC43D82          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSDOF.fx"
32,317,718ms ID:00010170 Pr:00000000             0 +             7 DCEA91D7CC6BA64696533B0BD7597AA5          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "DataBuildId.txt"
32,317,718ms ID:00010171 Pr:00000000             0 +           623 07A25AD32B857FA47B1E4927AACE65EB          RequestFile() "mods\core.stormmod\base.stormdata" "Index.StormLocale"
32,317,718ms ID:00010125 Pr:00000000             0 +         4,867 664A4A277AF95D243B8983653F2CBD79          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSDisplacement.fx"
32,317,718ms ID:00010171 Pr:00000000             0 +           623 07A25AD32B857FA47B1E4927AACE65EB          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "Index.StormLocale"
32,317,718ms ID:00010172 Pr:00000000             0 +         2,910 8E7E18331EE538583C8DA236F8BF33C9          RequestFile() "mods\core.stormmod\base.stormdata" "heroes_regions.xml"
32,317,718ms ID:00010126 Pr:00000000             0 +         5,972 CE68E4469D370D9A24BDA73C98B892E6          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSCloaking.fx"
32,317,718ms ID:00010172 Pr:00000000             0 +         2,910 8E7E18331EE538583C8DA236F8BF33C9          ProcessUnprocessedRequests(): Request already completed "mods\core.stormmod\base.stormdata" "heroes_regions.xml"
32,317,718ms ID:00010127 Pr:00000000             0 +         6,202 D8EC816DCDF3104D4CA308C1A1C144FC          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSCommon.fx"
32,317,718ms ID:00010128 Pr:00000000             0 +        14,480 23D5717EED89FE0113E81EF5054CC02F          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSCreep.fx"
32,317,718ms ID:00010129 Pr:00000000             0 +         3,006 B8873147B443EC5DE605372DE0B515C0          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSFOW.fx"
32,317,718ms ID:0001012A Pr:00000000             0 +         2,036 129C14B314DEEA99598CC05AACD5D0C6          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSFog.fx"
32,317,718ms ID:0001012B Pr:00000000             0 +         2,517 18F233B57698EA91B61A67B78DBAADFA          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSHair.fx"
32,317,718ms ID:0001012C Pr:00000000             0 +           644 AB8B7127C5A1BB2DF4C1D1AE3E5FEEC1          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSHalo.fx"
32,317,718ms ID:0001012D Pr:00000000             0 +         9,780 0D0D3DF9DBBD790BCAADE9CA9DDBEDE6          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSParallax.fx"
32,317,718ms ID:0001012E Pr:00000000             0 +        14,892 6A8EAEBE4F15A56270A52116FD62B670          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSPostProcess.fx"
32,317,718ms ID:0001012F Pr:00000000             0 +        10,744 A34ECC4911A6CB718405908162CBD613          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSSSAO.fx"
32,317,718ms ID:00010130 Pr:00000000             0 +         6,525 A7B486B2AD1F1222299748EAA2C98FFB          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSShadow.fx"
32,317,718ms ID:00010173 Pr:00000000             0 +            55 4E681C25C7960D1D99E129B3E692D281          RequestFile() "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "GameData/BehaviorData.xml"
32,317,718ms ID:00010173 Pr:00000000             0 +            55 4E681C25C7960D1D99E129B3E692D281          ProcessUnprocessedRequests(): Request already completed "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "GameData/BehaviorData.xml"
32,317,718ms ID:00010174 Pr:00000000             0 +            55 4E681C25C7960D1D99E129B3E692D281          RequestFile() "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "GameData/EffectData.xml"
32,317,718ms ID:00010131 Pr:00000000             0 +         8,988 8F7E9759DBC27AE25A08BE35FF6D0045          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSTerrainDoodad.fx"
32,317,718ms ID:00010174 Pr:00000000             0 +            55 4E681C25C7960D1D99E129B3E692D281          ProcessUnprocessedRequests(): Request already completed "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "GameData/EffectData.xml"
32,317,718ms ID:00010175 Pr:00000000             0 +            55 4E681C25C7960D1D99E129B3E692D281          RequestFile() "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "GameData/HeroData.xml"
32,317,718ms ID:00010132 Pr:00000000             0 +         2,358 0ADD69291B4EFC573FB29496D3EAAAE9          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSTonemap.fx"
32,317,718ms ID:00010175 Pr:00000000             0 +            55 4E681C25C7960D1D99E129B3E692D281          ProcessUnprocessedRequests(): Request already completed "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "GameData/HeroData.xml"
32,317,718ms ID:00010176 Pr:00000000             0 +            55 4E681C25C7960D1D99E129B3E692D281          RequestFile() "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "GameData/UnitData.xml"
32,317,718ms ID:00010133 Pr:00000000             0 +         4,677 B92AAB331AD149F4875BA7A6136B138D          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSUVMapping.fx"
32,317,718ms ID:00010176 Pr:00000000             0 +            55 4E681C25C7960D1D99E129B3E692D281          ProcessUnprocessedRequests(): Request already completed "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "GameData/UnitData.xml"
32,317,718ms ID:00010177 Pr:00000000             0 +         1,712 931105B1840A72CC71D82FC561B86A41          RequestFile() "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "LibPSCL.galaxy"
32,317,718ms ID:00010134 Pr:00000000             0 +         3,043 71BD9FBDE7F69D8D7952A72A24532F99          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSUtils.fx"
32,317,718ms ID:00010177 Pr:00000000             0 +         1,712 931105B1840A72CC71D82FC561B86A41          ProcessUnprocessedRequests(): Request already completed "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "LibPSCL.galaxy"
32,317,718ms ID:00010178 Pr:00000000             0 +           343 A20EEF05F2AD242639354B2357F4B6F6          RequestFile() "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "LibPSCL_h.galaxy"
32,317,718ms ID:00010135 Pr:00000000             0 +         7,665 21D7DAB7D80175C0E208E5DD347F9664          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSVectorUI.fx"
32,317,718ms                                                                                                 Unpause(): 1 => 0
32,317,718ms ID:00010178 Pr:00000000             0 +           343 A20EEF05F2AD242639354B2357F4B6F6          ProcessUnprocessedRequests(): Request already completed "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "LibPSCL_h.galaxy"
32,317,718ms ID:00010136 Pr:00000000             0 +        10,270 84284FCA739558D800A600E1CF84114F          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSVolume.fx"
32,317,718ms ID:00010137 Pr:00000000             0 +        16,274 F1CFC5181A1802C2CBCA83B41316916D          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSAntiAliasing.fx"
32,317,718ms ID:00010138 Pr:00000000             0 +         6,460 9AB1D9074AA46E43208FFC0B983B16EC          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSLighting.fx"
32,317,718ms ID:00010139 Pr:00000000             0 +         3,799 8E1EC677D8CE693F36778032CC892F84          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PSReflection.fx"
32,317,718ms ID:0001013A Pr:00000000             0 +        29,652 D3651C5795FDDA8EC9EBBA8476DEE9AC          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Particle.fx"
32,317,718ms ID:0001013B Pr:00000000             0 +         1,960 7C513037892B3183249FD3ECDDF54631          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PerlinNoise.fx"
32,317,718ms ID:0001013C Pr:00000000             0 +         2,556 658D1D7C9BB26A5D731FCFAA3BC42654          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/PostProcessQuad.fx"
32,317,718ms ID:0001013D Pr:00000000             0 +         1,730 2A43029719CB2A86253CC2024750A67A          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/VSElementUtils.fx"
32,317,718ms ID:0001013E Pr:00000000             0 +            66 72734206574B8BE791E385EB83ADC32A          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/VSEmitters.fx"
32,317,718ms ID:0001013F Pr:00000000             0 +         2,288 9B90FF49212291617C03265628872CB7          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/VSParallax.fx"
32,317,718ms ID:00010140 Pr:00000000             0 +         1,746 3D9DC5EB0C611C74056AEDA109DE16AE          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/VSPostProcess.fx"
32,317,718ms ID:00010141 Pr:00000000             0 +           815 3C420CC71D1457805060DEFF93436B33          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/VSShadow.fx"
32,317,718ms ID:00010142 Pr:00000000             0 +         3,137 45FB4F064C38AB945C5308B49C57ECC1          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/VSSkinning.fx"
32,317,718ms ID:00010143 Pr:00000000             0 +         4,948 EF0CCF38C0795CBC15F3B3814873ED51          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/VSUVMapping.fx"
32,317,718ms ID:00010144 Pr:00000000             0 +         4,741 0C834C108EA59DD2B3CA2E6C5561C328          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/VSUtils.fx"
32,317,718ms ID:00010145 Pr:00000000             0 +           486 177E353FDCEFB96326354D5E642568D5          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/VSCommon.fx"
32,317,718ms ID:00010146 Pr:00000000             0 +           791 5650EA70338DA2DF305D75861833EBE3          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/VSFog.fx"
32,317,718ms ID:00010147 Pr:00000000             0 +         4,193 D7E631184A19B8100E5D0BD9E2E0BCCC          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/VSLighting.fx"
32,317,718ms ID:00010148 Pr:00000000             0 +         7,057 9B906A7219A10DC1A8F836706180BE00          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/VSModelVertexFormat.fx"
32,317,718ms ID:00010149 Pr:00000000             0 +         2,890 BD69316AF244CA347C6518A844406298          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/VSVertexWarp.fx"
32,317,718ms ID:0001014A Pr:00000000             0 +         3,877 4754402B085BE8FC3A483325597F97FE          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/MinimapTerrain.fx"
32,317,718ms ID:0001014B Pr:00000000             0 +         2,662 0B1C6714668B47E10BD8C63BD5521F6E          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/MinimapUnit.fx"
32,317,718ms ID:0001014C Pr:00000000             0 +        17,147 E82E574952F0DA26EE7F4D19CC2410AD          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Model.fx"
32,317,718ms ID:0001014D Pr:00000000             0 +         2,476 B2C8EBF5E132226ADBE31601F892D5F6          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Movie.fx"
32,317,718ms ID:0001014E Pr:00000000             0 +         2,518 8FE472455D9B719265BCF5CCD5477940          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/MaterialDefines.fx"
32,317,718ms ID:0001014F Pr:00000000             0 +        13,994 0FAB3FA5ADA2BD99FA101603698B9BA5          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Lighting.fx"
32,317,718ms ID:00010150 Pr:00000000             0 +         6,620 2DB260BC4745DB9541248F93AD8761B8          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/LightingModels.fx"
32,317,718ms ID:00010151 Pr:00000000             0 +         3,805 00908FD1D186B53BF263E171E9B17240          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/LightTypes.fx"
32,317,718ms ID:00010152 Pr:00000000             0 +         2,348 BDFFB312CE9CB8018A5C58B520320C59          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/LensFlare.fx"
32,317,718ms ID:00010153 Pr:00000000             0 +        26,396 C28521A095FF8E0BBD7A947F6B0956CF          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Ribbon.fx"
32,317,718ms ID:00010154 Pr:00000000             0 +         6,325 F912743B049C8E9BDDC277614D99C051          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/RibbonParticleCommon.fx"
32,317,718ms ID:00010155 Pr:00000000             0 +         2,320 69E6F7E7E74FDB8805C6535F18488976          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/RenderPlane.fx"
32,317,718ms ID:00010156 Pr:00000000             0 +        10,093 8D50AEBE9C63AE85A1B99C9687BF30B2          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/ShaderSystem.fx"
32,317,718ms ID:00010157 Pr:00000000             0 +         1,849 D3F56FC5AE3645C9B046BF21B3A94102          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Simple.fx"
32,317,718ms ID:00010158 Pr:00000000             0 +        11,141 4879550A9DE2BB88955DFD9A09CECBB7          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Splat.fx"
32,317,718ms ID:00010159 Pr:00000000             0 +         2,476 EB00C6A35D1E6B62EF365DB5880C704D          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/CommandUI.fx"
32,317,718ms ID:0001015A Pr:00000000             0 +         6,669 61A6BC9F99E71AD0884AA515A6ED574E          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Common.fx"
32,317,718ms ID:0001015B Pr:00000000             0 +         2,169 83CE30A90BA817F3DC3F6614D789B46D          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Debug.fx"
32,317,718ms ID:0001015C Pr:00000000             0 +        10,242 C3A0B0D4B046CEAAFA85B2B13C2BD086          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/DeferredLight.fx"
32,317,718ms ID:0001015D Pr:00000000             0 +        10,265 E5D7650854D27B386BB46A2D0B650D3A          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Flash.fx"
32,317,718ms ID:0001015E Pr:00000000             0 +         9,418 7A02542849B0AEF3E75326E3D8C6C9E3          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Foliage.fx"
32,317,718ms ID:0001015F Pr:00000000             0 +        14,540 7974E5670D43370FDA69BC1407CE2F72          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/TerrainBlend.fx"
32,317,718ms ID:00010160 Pr:00000000             0 +         8,083 C18E49D2E9AB692BDDB4A8581B79C074          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Tread.fx"
32,317,718ms ID:00010161 Pr:00000000             0 +         3,623 A1F0656AE5AFC394F3B92F0F2FC8A650          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Bokeh.fx"
32,317,718ms ID:00010162 Pr:00000000             0 +         6,173 D826FEF73C483059A9CBA6CAAC468DA8          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/HDR.fx"
32,317,718ms ID:00010163 Pr:00000000             0 +        11,778 0292BC56ED10A5B5117CFC6B26C3B9DA          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Image.fx"
32,317,718ms ID:00010164 Pr:00000000             0 +         5,398 9BFCCA91DAECD853F0A2E5347C47A707          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/NoiseQuad.fx"
32,317,718ms ID:00010165 Pr:00000000             0 +        19,256 AEF25871E2F3D79D774F7D22C4628878          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Shaders/Water.fx"
32,317,718ms ID:00010166 Pr:00000000             0 +    43,254,409 3D2B18CEADB50F53E5778702E8642111          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Versions/Shaders40326/Direct3D11/baselineCache.bin"
32,317,718ms ID:00010167 Pr:00000000             0 +    24,492,832 C6E16B42DA3453EA2850C7B8853286AE          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Versions/Shaders40326/baselineCache.bin"
32,317,718ms ID:00010168 Pr:00000000             0 +        16,384 CE338FE6899778AACFC28414F2D9498B          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "ProductLocaleFillerA.bin"
32,317,718ms ID:00010169 Pr:00000000             0 +        16,384 CE338FE6899778AACFC28414F2D9498B          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "ProductLocaleFillerB.bin"
32,317,718ms ID:0001016A Pr:00000000             0 +             6 909C0AFF54079443D084479D6DB75A68          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "ProductLocale.txt"
