Start Date	03/27/2026
End Date	04/30/2026
Report Type	Apple Music
Storefront Name	Apple Identifier	ISRC	Vendor Identifier	Content Title	Artist	Media Type	Spatial Availability Indicator	Label/Studio/Network	Grid	Product	Total  Royalty Bearing Plays	Net Royalty Total	Currency	Offline Indicator
AU	143894851	MXF600600022	MXF600600022	Te Doy una Canción	Silvio Rodríguez	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	145130804	MXF600600119	MXF600600119	Negro de Sociedad	Enrique Jorrin	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	145983047	MXF600600428	MXF600600428	Hoy Ten Miedo de Mi	Fernando Delgadillo	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	3	0.017790	AUD	0
AU	146844535	MXF600600186	MXF600600186	Esa Mujer	Alejandro Filio	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	153330734	MXF600601747	MXF600601747	NTN (Nuevo Leon, Mty)	Cartel de Santa	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	2	0.011860	AUD	0
AU	155929882	MXF600602624	MXF600602624	Pero Tu No Me Amas	Amaury Pérez	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	167022568	MXF600601531	MXF600601531	Cautivo en Tu Calor	David Filio	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	178765145	MXF600600006	MXF600600006	La Maldicion de la Malinche	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	180112486	MXF600600247	MXF600600247	Tierra Mestiza	Los Folkloristas	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	180112799	MXF600600249	MXF600600249	El Pájaro Carpintero (Son Jarocho - Veracruz)	Los Folkloristas	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	186653965	MXF600600593	MXF600600593	A la Patria	Gabino Palomares	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	186654444	MXF600600600	MXF600600600	El Moco	Gabino Palomares	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	5	0.029650	AUD	0
AU	188794753	MXF600602905	MXF600602905	Claro Que	David Filio	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	292661699	MXF600800054	MXF600800054	Décimas	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	2	0.011860	AUD	0
AU	292661709	MXF600800058	MXF600800058	Confesiones de Invierno	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	319834685	MXF600900156	MXF600900156	Es Por Ti	Inspector	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	6	0.035580	AUD	0
AU	319834694	MXF600900157	MXF600900157	Y Qué	Inspector	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	10	0.059300	AUD	0
AU	319834714	MXF600900163	MXF600900163	Bésame Mucho	Inspector	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	2	0.011860	AUD	0
AU	319834772	MXF600900168	MXF600900168	Our House	Inspector	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	335004578	MXF600900756	MXF600900756	Maladie	Chéjere	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	2	0.011860	AUD	0
AU	335171918	MXF600900736	MXF600900736	Hacerte Venir	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	338347524	MXF600900859	MXF600900859	Danza de los Viejitos	Los Folkloristas	1	0	Fonarte Latino SA de CV		Apple One Family Monthly PAID	5	0.029650	AUD	0
AU	364390264	MXF601000123	MXF601000123	El Saber	Fadi El Saadi	1	0	Fonarte Latino SA de CV		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	401781392	MXF601000605	MXF601000605	Cero Vértigo	Aarón Cruz Trío	1	0	Fonarte Latino SA de CV		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	406773740	MXF601000652	MXF601000652	Rock El Casbah	Rachid Taha	1	0	Fonarte Latino SA de CV		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	436250731	MXF601100407	MXF601100407	Algo Me Dice	Rodrigo Arizpe	1	0	Fonarte Latino SA de CV		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	456103610	MXF601100732	MXF601100732	Atlántida	Los Elasticos	1	0	Fonarte Latino SA de CV		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	488159212	MXF600603114	MXF600603114	San Miguel Arcángel	Eugenia León	1	0	Fonarte Latino SA de CV		Apple One Family Monthly PAID	2	0.011860	AUD	0
AU	496302566	MXF601200011	MXF601200011	Siempre Te Busqué	Monocordio	1	0	Fonarte Latino SA de CV		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	499729880	MXF601200046	MXF601200046	El Frijol En El Arroz	Los Korucos	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	1
AU	538520986	MXF601200640	MXF601200640	Divina Tú	Carlos Macías	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	549434482	MXF601200713	MXF601200713	Sobre la Marea	Chéjere	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	555716421	MXF601200794	MXF601200794	Deg Al Mani	Fadi El Saadi	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	23	0.136390	AUD	0
AU	555716424	MXF601200797	MXF601200797	Ya Omri	Fadi El Saadi	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	555716427	MXF601200800	MXF601200800	Ya Habibi	Fadi El Saadi	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	4	0.023720	AUD	0
AU	566614232	MXF601200995	MXF601200995	Mil Vidas (feat. Fernanda Castillo)	Carlos Macías	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	694734840	MXF601300858	MXF601300858	Todo Lo que Puedo Es Darte Amor	Calacas Jazz Band	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	733957430	MXF601301099	MXF601301099	A Qué Le Tiras Cuando Sueñas Mexicano?	Ernesto Anaya	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	739945791	MXF601301162	MXF601301162	Dame Un Tiempecito	Los Korucos	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	1
AU	765846880	MXF601301194	MXF601301194	Olvidarte Jamás	Carlos Macías	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	805807430	MXF601400013	MXF601400013	Mala	Liliana Felipe	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	820453158	MXF601400249	MXF601400249	Canto Anónimo	Gustavo Lastra	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	859453869	MXF601400268	MXF601400268	Vereda Tropical	Chavela Vargas	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	3	0.017790	AUD	0
AU	909471766	MXF601400801	MXF601400801	Ella	Carlos Macías	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	934536123	MXF601401006	MXF601401006	El Coco	Son de Madera	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	934536124	MXF601401007	MXF601401007	La Iguana	Son de Madera	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	934536126	MXF601401009	MXF601401009	Jarabe Gatuno	Son de Madera	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	965974067	MXF601500068	MXF601500068	La Petenera	Caña Dulce y Caña Brava	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1035435672	MXF601500677	MXF601500677	Desesperado	Carlos Macías	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1062959663	MXF601500897	MXF601500897	Alebrije	Macuiles	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1084015844	MXF601500224	MXF601500224	El Fandanguito	Alejandra Robles	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1084015849	MXF601500229	MXF601500229	La Malagueña Salerosa	Alejandra Robles	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1125493224	MXF601600344	MXF601600344	Trovador	Chéjere	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1173641178	MXF601600557	MXF601600557	Mi Corazón Jamás	Carlos Macías	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1299876310	MXF601700406	MXF601700406	Los Celotes... No Tienen "Máis"	Los Korucos	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	1
AU	1299876310	MXF601700406	MXF601700406	Los Celotes... No Tienen "Máis"	Los Korucos	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1299876497	MXF601700413	MXF601700413	Florecitas	Los Korucos	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1441823704	MXF601800632	MXF601800632	Pisando Chueco	Gorrión Serrano	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	3	0.017790	AUD	0
AU	1482678965	MXF601900381	MXF601900381	Arráncame la Vida	Omara Portuondo	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	2	0.011860	AUD	0
AU	1490328040	MXF601900608	MXF601900608	Y Vuelve La Luna Llena / Permíteme Amarte sin Palabras	Edel Juárez, Chinoy	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1490328056	MXF601900614	MXF601900614	No Preguntes Más / Mientras Dure	Edel Juárez, Chinoy	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1500801306	MXF602000101	MXF602000101	A Quién Le Importa?	Camila Sodi	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1502764063	MXF602000155	MXF602000155	Mix Warda	Fadi El Saadi	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1631891190	MXF602200208	MXF602200208	Siempre Te Busqué (En Vivo)	Monocordio	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1664240645	MXF602300054	MXF602300054	Quasi Stellar Radio Source (feat. David Binney, Elliot Mason, Scott Colley & Antonio Sánchez)	Francisco Lelo de Larrea	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	5	0.029650	AUD	0
AU	1664240646	MXF602300055	MXF602300055	Necronomicon (feat. David Binney, Elliot Mason, Scott Colley & Antonio Sánchez)	Francisco Lelo de Larrea	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	6	0.035580	AUD	0
AU	1664240647	MXF602300056	MXF602300056	Don't Mess With the Tlacuache (feat. David Binney, Elliot Mason, Scott Colley & Antonio Sánchez)	Francisco Lelo de Larrea	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	5	0.029650	AUD	0
AU	1664240648	MXF602300057	MXF602300057	Ataraxia (feat. David Binney, Elliot Mason, Scott Colley & Antonio Sánchez)	Francisco Lelo de Larrea	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	5	0.029650	AUD	0
AU	1664240649	MXF602300058	MXF602300058	Now You Drink It or Spill It! (feat. David Binney, Elliot Mason, Scott Colley & Antonio Sánchez)	Francisco Lelo de Larrea	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	11	0.065230	AUD	0
AU	1712350536	MXF602300542	MXF602300542	Dag Al Mani Mix (دق الماني مكس)	Fadi El Saadi	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	5	0.029650	AUD	0
AU	1715055390	MXF602300549	MXF602300549	Vámonos	Lucero	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1814676462	MXF602500066	MXF602500066	De Huérfano a Rudo	Skapital Sound, Negros Vivos	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	1827139010	MXF602500143	MXF602500143	Canción para Lila	Alejandra Robles	1	0	Fonarte Latino, S.A. de C.V.		Apple One Family Monthly PAID	1	0.005930	AUD	0
AU	143894745	MXF600600020	MXF600600020	Pobre del Cantor	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	4	0.046760	AUD	0
AU	146844526	MXF600600183	MXF600600183	Que Si Me Miras	Alejandro Filio	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	168290001	MXF600602585	MXF600602585	Baby Come Back	Chalice	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	178765440	MXF600600012	MXF600600012	Quiero	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	2	0.023380	AUD	0
AU	186139522	MXF600602793	MXF600602793	La Calaca	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	187094345	MXF600600925	MXF600600925	Por Si No Te Vuelvo a Ver	Alejandro Santiago	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	2	0.023380	AUD	0
AU	319834685	MXF600900156	MXF600900156	Es Por Ti	Inspector	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	319834694	MXF600900157	MXF600900157	Y Qué	Inspector	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	2	0.023380	AUD	0
AU	319834714	MXF600900163	MXF600900163	Bésame Mucho	Inspector	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	335004578	MXF600900756	MXF600900756	Maladie	Chéjere	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	342976723	MXF600900953	MXF600900953	La Perla	Pangea	1	0	Fonarte Latino SA de CV		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	357708188	MXF601000053	MXF601000053	CAPA 1 Keter Etz Chayim (El árbol de la vida)	Fernanda Delgado	1	0	Fonarte Latino SA de CV		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	406773740	MXF601000652	MXF601000652	Rock El Casbah	Rachid Taha	1	0	Fonarte Latino SA de CV		Apple One Individual Monthly PAID	25	0.292250	AUD	0
AU	425064936	MXF601100063	MXF601100063	Siempre Resistiendo	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	425064959	MXF601100066	MXF601100066	Radio Cobarde	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	425064978	MXF601100077	MXF601100077	Revolution Sound	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Individual Monthly PAID	2	0.023380	AUD	0
AU	538521369	MXF601200642	MXF601200642	Amarte Así	Carlos Macías	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	555716420	MXF601200793	MXF601200793	Bayyein El Hawa	Fadi El Saadi	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	555716421	MXF601200794	MXF601200794	Deg Al Mani	Fadi El Saadi	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	4	0.046760	AUD	0
AU	567814461	MXF601201027	MXF601201027	¡Saca!	Plastilina Mosh	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	711563512	MXF601300587	MXF601300587	Santa Lucía	Estrella	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	909103182	MXF601400774	MXF601400774	Dime Ya	New Lion Ska	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	2	0.023380	AUD	1
AU	909103182	MXF601400774	MXF601400774	Dime Ya	New Lion Ska	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	3	0.035070	AUD	0
AU	934536126	MXF601401009	MXF601401009	Jarabe Gatuno	Son de Madera	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	1035435668	MXF601500676	MXF601500676	El Triste (feat. Daniel Luján)	Carlos Macías	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	1125493224	MXF601600344	MXF601600344	Trovador	Chéjere	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	2	0.023380	AUD	0
AU	1129420134	MXF601600326	MXF601600326	El Juego de Los Nombres	Burbujas	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	2	0.023380	AUD	0
AU	1357299998	MXF601800259	MXF601800259	All Right Ok, You Win	Big Band Jazz de México	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	1441823704	MXF601800632	MXF601800632	Pisando Chueco	Gorrión Serrano	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	1712350538	MXF602300544	MXF602300544	Dalali Mix (دلالي دلالي مكس)	Fadi El Saadi	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	1745169027	MXF602400189	MXF602400189	Al Raqqisa (الراقصه)	Fadi El Saadi	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	1836495747	MXF602500172	MXF602500172	Serenata Huasteca (feat. Israel Cupich, Roberto Blanco, Tavo Nandayapa & Leika Mochán)	Iraida Noriega, Blanch, Cupich, Nandayapa Trío	1	0	Fonarte Latino, S.A. de C.V.		Apple One Individual Monthly PAID	1	0.011690	AUD	0
AU	143894320	MXF600600013	MXF600600013	Un Hombre Se Levanta	Silvio Rodríguez	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	4	0.021104	AUD	0
AU	143894455	MXF600600014	MXF600600014	Campesina	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	6	0.031656	AUD	0
AU	143894538	MXF600600015	MXF600600015	A Salvador Allende en Su Combate por la Vida	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	6	0.031656	AUD	0
AU	143894584	MXF600600016	MXF600600016	Si el Poeta Eres Tú	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	3	0.015828	AUD	0
AU	143894618	MXF600600017	MXF600600017	El Rey de las Flores	Silvio Rodríguez	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	8	0.042208	AUD	0
AU	143894700	MXF600600019	MXF600600019	Madre	Silvio Rodríguez	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	5	0.026380	AUD	0
AU	143894745	MXF600600020	MXF600600020	Pobre del Cantor	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	3	0.015828	AUD	0
AU	143894798	MXF600600021	MXF600600021	Canción para Angela Davis	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	3	0.015828	AUD	0
AU	143894851	MXF600600022	MXF600600022	Te Doy una Canción	Silvio Rodríguez	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	1	0.005276	AUD	0
AU	143894936	MXF600600023	MXF600600023	Como el Largo de Tus Rios	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	4	0.021104	AUD	0
AU	144000780	MXF600600024	MXF600600024	Yo Soy un Hombre Sincero	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	4	0.021104	AUD	0
AU	144000915	MXF600600025	MXF600600025	Mi Verso es Como un Puñal	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	3	0.015828	AUD	0
AU	144001035	MXF600600026	MXF600600026	Banquete de Tiranos	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	6	0.031656	AUD	0
AU	144001089	MXF600600027	MXF600600027	Al Buen Pedro	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	5	0.026380	AUD	0
AU	144001167	MXF600600029	MXF600600029	Vierte Corazon Tu Pena	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	4	0.021104	AUD	0
AU	144001236	MXF600600030	MXF600600030	Eramos...	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	3	0.015828	AUD	0
AU	144001259	MXF600600031	MXF600600031	Amor de Ciudad Grande	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	4	0.021104	AUD	0
AU	144001549	MXF600600032	MXF600600032	Poética	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	6	0.031656	AUD	0
AU	144002180	MXF600600034	MXF600600034	El Enemigo Brutal	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	5	0.026380	AUD	0
AU	145983047	MXF600600428	MXF600600428	Hoy Ten Miedo de Mi	Fernando Delgadillo	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	1	0.005276	AUD	0
AU	148131048	MXF600600268	MXF600600268	Es Rubia...el Cabello Suelto	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	4	0.021104	AUD	0
AU	148131249	MXF600600273	MXF600600273	Cuando Voy al trabajo	Victor Jara	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	1	0.005276	AUD	0
AU	150116651	MXF600600423	MXF600600423	El Colibrí	Leo Pimentel, Alejandro García "Virulo"	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	1	0.005276	AUD	0
AU	152423187	MXF600601018	MXF600601018	Tres Cruces (Charango)	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	3	0.015828	AUD	0
AU	152423189	MXF600601019	MXF600601019	Huayno (Tarkeada)	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	1	0.005276	AUD	0
AU	152423190	MXF600601020	MXF600601020	Huachaminero (Huayno)	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	3	0.015828	AUD	0
AU	152423193	MXF600601022	MXF600601022	Morenada Central (Banda)	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	1	0.005276	AUD	0
AU	152423205	MXF600601026	MXF600601026	Cullaguada (Banda)	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	1	0.005276	AUD	0
AU	152423213	MXF600601029	MXF600601029	Huayno (Tarkeada)	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	1	0.005276	AUD	0
AU	152423216	MXF600601031	MXF600601031	Diablada de Oruro (Banda)	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	1	0.005276	AUD	0
AU	152423221	MXF600601034	MXF600601034	Piedras Peregrinas (Charango)	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	1	0.005276	AUD	0
AU	152423231	MXF600601039	MXF600601039	Recuerdos de Caracoles	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	2	0.010552	AUD	0
AU	152423232	MXF600601040	MXF600601040	Corazones de Estaño	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	1	0.005276	AUD	0
AU	152428375	MXF600601094	MXF600601094	Fue (Cancion Monosilaba)	Mauricio Diaz Hueso	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	1	0.005276	AUD	0
AU	154051610	MXF600602453	MXF600602453	Casamiento de Negros	Violeta Parra	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	2	0.010552	AUD	0
AU	156825520	MXF600602013	MXF600602013	Le Eterna Fisura	Los Amantes de Lola	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	1	0.005276	AUD	0
AU	188298787	MXF600600969	MXF600600969	Kanchis (Danza de Cuzco)	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Apple One Premier Monthly PAID	2	0.010552	AUD	0
